NC_032089.1	87	246	3188341	7.71561e-05
NC_032089.1	88	242	3188341	7.59015e-05
NC_032089.1	89	330	3188341	0.000103502
NC_032089.1	90	180	3188341	5.64557e-05
NC_032089.1	91	110	3188341	3.45007e-05
NC_032089.1	92	72	3188341	2.25823e-05
NC_032089.1	93	49	3188341	1.53685e-05
NC_032089.1	94	37	3188341	1.16048e-05
NC_032089.1	95	43	3188341	1.34866e-05
NC_032089.1	96	67	3188341	2.10141e-05
NC_032089.1	97	80	3188341	2.50914e-05
NC_032089.1	98	141	3188341	4.42236e-05
NC_032089.1	99	121	3188341	3.79508e-05
NC_032089.1	100	232	3188341	7.27651e-05
NC_032089.1	101	204	3188341	6.39831e-05
NC_032089.1	102	126	3188341	3.9519e-05
NC_032089.1	103	206	3188341	6.46104e-05
NC_032089.1	104	215	3188341	6.74332e-05
NC_032089.1	105	237	3188341	7.43333e-05
NC_032089.1	106	227	3188341	7.11969e-05
NC_032089.1	107	226	3188341	7.08833e-05
NC_032089.1	108	293	3188341	9.18973e-05
NC_032089.1	109	342	3188341	0.000107266
NC_032089.1	110	223	3188341	6.99423e-05
NC_032089.1	111	157	3188341	4.92419e-05
NC_032089.1	112	241	3188341	7.55879e-05
NC_032089.1	113	72	3188341	2.25823e-05
NC_032089.1	114	268	3188341	8.40563e-05
NC_032089.1	115	295	3188341	9.25246e-05
NC_032089.1	116	303	3188341	9.50337e-05
NC_032089.1	117	159	3188341	4.98692e-05
NC_032089.1	118	235	3188341	7.3706e-05
NC_032089.1	119	286	3188341	8.97018e-05
NC_032089.1	120	581	3188341	0.000182226
NC_032089.1	121	542	3188341	0.000169994
NC_032089.1	122	378	3188341	0.000118557
NC_032089.1	123	373	3188341	0.000116989
NC_032089.1	124	384	3188341	0.000120439
NC_032089.1	125	420	3188341	0.00013173
NC_032089.1	126	448	3188341	0.000140512
NC_032089.1	127	443	3188341	0.000138944
NC_032089.1	128	360	3188341	0.000112911
NC_032089.1	129	513	3188341	0.000160899
NC_032089.1	130	548	3188341	0.000171876
NC_032089.1	131	635	3188341	0.000199163
NC_032089.1	132	734	3188341	0.000230214
NC_032089.1	133	611	3188341	0.000191636
NC_032089.1	134	417	3188341	0.000130789
NC_032089.1	135	305	3188341	9.5661e-05
NC_032089.1	136	406	3188341	0.000127339
NC_032089.1	137	411	3188341	0.000128907
NC_032089.1	138	352	3188341	0.000110402
NC_032089.1	139	337	3188341	0.000105698
NC_032089.1	140	385	3188341	0.000120752
NC_032089.1	141	276	3188341	8.65654e-05
NC_032089.1	142	201	3188341	6.30422e-05
NC_032089.1	143	150	3188341	4.70464e-05
NC_032089.1	144	152	3188341	4.76737e-05
NC_032089.1	145	103	3188341	3.23052e-05
NC_032089.1	146	111	3188341	3.48143e-05
NC_032089.1	147	140	3188341	4.391e-05
NC_032089.1	148	34	3188341	1.06639e-05
NC_032089.1	149	66	3188341	2.07004e-05
NC_032089.1	150	83	3188341	2.60323e-05
NC_032089.1	151	35	3188341	1.09775e-05
NC_032089.1	152	32	3188341	1.00366e-05
NC_032089.1	153	13	3188341	4.07736e-06
NC_032089.1	154	36	3188341	1.12911e-05
NC_032089.1	155	41	3188341	1.28594e-05
NC_032089.1	156	12	3188341	3.76371e-06
NC_032089.1	157	6	3188341	1.88186e-06
NC_032089.1	158	6	3188341	1.88186e-06
NC_032089.1	159	13	3188341	4.07736e-06
NC_032089.1	160	38	3188341	1.19184e-05
NC_032089.1	161	66	3188341	2.07004e-05
NC_032089.1	162	29	3188341	9.09564e-06
NC_032089.1	163	58	3188341	1.81913e-05
NC_032089.1	164	58	3188341	1.81913e-05
NC_032089.1	165	120	3188341	3.76371e-05
NC_032089.1	166	168	3188341	5.2692e-05
NC_032089.1	167	177	3188341	5.55148e-05
NC_032089.1	168	40	3188341	1.25457e-05
NC_032089.1	169	46	3188341	1.44276e-05
NC_032089.1	170	35	3188341	1.09775e-05
NC_032089.1	171	20	3188341	6.27285e-06
NC_032089.1	172	20	3188341	6.27285e-06
NC_032089.1	173	3	3188341	9.40928e-07
NC_032089.1	801	1	3188341	3.13643e-07
NC_032089.1	802	2	3188341	6.27285e-07
NC_032089.1	806	1	3188341	3.13643e-07
NC_032089.1	809	1	3188341	3.13643e-07
NC_032089.1	811	1	3188341	3.13643e-07
NC_032089.1	812	1	3188341	3.13643e-07
NC_032089.1	814	1	3188341	3.13643e-07
NC_032089.1	816	1	3188341	3.13643e-07
NC_032089.1	817	2	3188341	6.27285e-07
NC_032089.1	818	2	3188341	6.27285e-07
NC_032089.1	820	1	3188341	3.13643e-07
NC_032089.1	821	1	3188341	3.13643e-07
NC_032089.1	822	2	3188341	6.27285e-07
NC_032089.1	823	2	3188341	6.27285e-07
NC_032089.1	826	1	3188341	3.13643e-07
NC_032089.1	831	1	3188341	3.13643e-07
NC_032089.1	833	1	3188341	3.13643e-07
NC_032089.1	849	1	3188341	3.13643e-07
NC_032089.1	853	3	3188341	9.40928e-07
NC_032089.1	854	5	3188341	1.56821e-06
NC_032089.1	872	1	3188341	3.13643e-07
NC_032089.1	897	1	3188341	3.13643e-07
NC_032089.1	898	1	3188341	3.13643e-07
NC_032089.1	899	2	3188341	6.27285e-07
NC_032089.1	900	1	3188341	3.13643e-07
NC_032089.1	901	2	3188341	6.27285e-07
NC_032089.1	902	2	3188341	6.27285e-07
NC_032089.1	903	1	3188341	3.13643e-07
NC_032089.1	904	1	3188341	3.13643e-07
NC_032089.1	905	2	3188341	6.27285e-07
NC_032089.1	906	2	3188341	6.27285e-07
NC_032089.1	907	2	3188341	6.27285e-07
NC_032089.1	908	2	3188341	6.27285e-07
NC_032089.1	909	2	3188341	6.27285e-07
NC_032089.1	911	1	3188341	3.13643e-07
NC_032089.1	913	1	3188341	3.13643e-07
NC_032089.1	914	4	3188341	1.25457e-06
NC_032089.1	915	7	3188341	2.1955e-06
NC_032089.1	916	3	3188341	9.40928e-07
NC_032089.1	919	2	3188341	6.27285e-07
NC_032089.1	921	3	3188341	9.40928e-07
NC_032089.1	922	3	3188341	9.40928e-07
NC_032089.1	923	6	3188341	1.88186e-06
NC_032089.1	924	2	3188341	6.27285e-07
NC_032089.1	925	6	3188341	1.88186e-06
NC_032089.1	926	12	3188341	3.76371e-06
NC_032089.1	927	4	3188341	1.25457e-06
NC_032089.1	928	1	3188341	3.13643e-07
NC_032089.1	929	1	3188341	3.13643e-07
NC_032089.1	930	1	3188341	3.13643e-07
NC_032089.1	940	1	3188341	3.13643e-07
NC_032089.1	944	5	3188341	1.56821e-06
NC_032089.1	945	3	3188341	9.40928e-07
NC_032089.1	946	9	3188341	2.82278e-06
NC_032089.1	947	8	3188341	2.50914e-06
NC_032089.1	948	1	3188341	3.13643e-07
NC_032089.1	960	1	3188341	3.13643e-07
NC_032089.1	962	1	3188341	3.13643e-07
NC_032089.1	963	1	3188341	3.13643e-07
NC_032089.1	964	2	3188341	6.27285e-07
NC_032089.1	965	2	3188341	6.27285e-07
NC_032089.1	966	1	3188341	3.13643e-07
NC_032089.1	967	1	3188341	3.13643e-07
NC_032089.1	974	2	3188341	6.27285e-07
NC_032089.1	975	5	3188341	1.56821e-06
NC_032089.1	976	2	3188341	6.27285e-07
NC_032089.1	977	1	3188341	3.13643e-07
NC_032089.1	978	2	3188341	6.27285e-07
NC_032089.1	980	1	3188341	3.13643e-07
NC_032089.1	982	2	3188341	6.27285e-07
NC_032089.1	984	1	3188341	3.13643e-07
NC_032089.1	985	1	3188341	3.13643e-07
NC_032089.1	986	6	3188341	1.88186e-06
NC_032089.1	987	2	3188341	6.27285e-07
NC_032089.1	988	4	3188341	1.25457e-06
NC_032089.1	989	3	3188341	9.40928e-07
NC_032089.1	990	2	3188341	6.27285e-07
NC_032089.1	991	8	3188341	2.50914e-06
NC_032089.1	992	4	3188341	1.25457e-06
NC_032089.1	993	3	3188341	9.40928e-07
NC_032089.1	996	2	3188341	6.27285e-07
NC_032089.1	997	2	3188341	6.27285e-07
NC_032089.1	1000	1	3188341	3.13643e-07
NC_032089.1	1002	1	3188341	3.13643e-07
NC_032089.1	1004	2	3188341	6.27285e-07
NC_032089.1	1005	1	3188341	3.13643e-07
NC_032089.1	1006	4	3188341	1.25457e-06
NC_032089.1	1007	5	3188341	1.56821e-06
NC_032089.1	1008	1	3188341	3.13643e-07
NC_032089.1	1009	7	3188341	2.1955e-06
NC_032089.1	1010	14	3188341	4.391e-06
NC_032089.1	1011	8	3188341	2.50914e-06
NC_032089.1	1012	6	3188341	1.88186e-06
NC_032089.1	1017	1	3188341	3.13643e-07
NC_032089.1	1018	4	3188341	1.25457e-06
NC_032089.1	1019	1	3188341	3.13643e-07
NC_032089.1	1020	3	3188341	9.40928e-07
NC_032089.1	1021	10	3188341	3.13643e-06
NC_032089.1	1022	11	3188341	3.45007e-06
NC_032089.1	1023	3	3188341	9.40928e-07
NC_032089.1	1024	2	3188341	6.27285e-07
NC_032089.1	1025	5	3188341	1.56821e-06
NC_032089.1	1026	4	3188341	1.25457e-06
NC_032089.1	1027	6	3188341	1.88186e-06
NC_032089.1	1028	8	3188341	2.50914e-06
NC_032089.1	1029	8	3188341	2.50914e-06
NC_032089.1	1030	6	3188341	1.88186e-06
NC_032089.1	1031	12	3188341	3.76371e-06
NC_032089.1	1032	3	3188341	9.40928e-07
NC_032089.1	1033	1	3188341	3.13643e-07
NC_032089.1	1035	2	3188341	6.27285e-07
NC_032089.1	1038	1	3188341	3.13643e-07
NC_032089.1	1039	2	3188341	6.27285e-07
NC_032089.1	1040	3	3188341	9.40928e-07
NC_032089.1	1041	2	3188341	6.27285e-07
NC_032089.1	1042	2	3188341	6.27285e-07
NC_032089.1	1043	1	3188341	3.13643e-07
NC_032089.1	1044	1	3188341	3.13643e-07
NC_032089.1	1047	2	3188341	6.27285e-07
NC_032089.1	1081	1	3188341	3.13643e-07
NC_032089.1	1086	3	3188341	9.40928e-07
NC_032089.1	1087	2	3188341	6.27285e-07
NC_032089.1	1088	2	3188341	6.27285e-07
NC_032089.1	1089	4	3188341	1.25457e-06
NC_032089.1	1090	3	3188341	9.40928e-07
NC_032089.1	1091	1	3188341	3.13643e-07
NC_032089.1	1097	1	3188341	3.13643e-07
NC_032089.1	1098	1	3188341	3.13643e-07
NC_032089.1	1102	2	3188341	6.27285e-07
NC_032089.1	1104	1	3188341	3.13643e-07
NC_032089.1	1107	1	3188341	3.13643e-07
NC_032089.1	1109	2	3188341	6.27285e-07
NC_032089.1	1110	1	3188341	3.13643e-07
NC_032089.1	1111	2	3188341	6.27285e-07
NC_032089.1	1112	2	3188341	6.27285e-07
NC_032089.1	1113	1	3188341	3.13643e-07
NC_032089.1	1114	5	3188341	1.56821e-06
NC_032089.1	1115	2	3188341	6.27285e-07
NC_032089.1	1116	4	3188341	1.25457e-06
NC_032089.1	1117	3	3188341	9.40928e-07
NC_032089.1	1119	1	3188341	3.13643e-07
NC_032089.1	1120	2	3188341	6.27285e-07
NC_032089.1	1121	1	3188341	3.13643e-07
NC_032089.1	1122	3	3188341	9.40928e-07
NC_032089.1	1123	3	3188341	9.40928e-07
NC_032089.1	1124	1	3188341	3.13643e-07
NC_032089.1	1125	3	3188341	9.40928e-07
NC_032089.1	1126	1	3188341	3.13643e-07
NC_032089.1	1127	5	3188341	1.56821e-06
NC_032089.1	1128	2	3188341	6.27285e-07
NC_032089.1	1129	2	3188341	6.27285e-07
NC_032089.1	1130	2	3188341	6.27285e-07
NC_032089.1	1133	1	3188341	3.13643e-07
NC_032089.1	1134	4	3188341	1.25457e-06
NC_032089.1	1135	3	3188341	9.40928e-07
NC_032089.1	1136	2	3188341	6.27285e-07
NC_032089.1	1138	3	3188341	9.40928e-07
NC_032089.1	1139	5	3188341	1.56821e-06
NC_032089.1	1140	3	3188341	9.40928e-07
NC_032089.1	1141	3	3188341	9.40928e-07
NC_032089.1	1142	1	3188341	3.13643e-07
NC_032089.1	1143	1	3188341	3.13643e-07
NC_032089.1	1144	7	3188341	2.1955e-06
NC_032089.1	1145	3	3188341	9.40928e-07
NC_032089.1	1146	1	3188341	3.13643e-07
NC_032089.1	1147	1	3188341	3.13643e-07
NC_032089.1	1148	2	3188341	6.27285e-07
NC_032089.1	1149	2	3188341	6.27285e-07
NC_032089.1	1150	3	3188341	9.40928e-07
NC_032089.1	1151	4	3188341	1.25457e-06
NC_032089.1	1153	2	3188341	6.27285e-07
NC_032089.1	1154	1	3188341	3.13643e-07
NC_032089.1	1156	1	3188341	3.13643e-07
NC_032089.1	1157	2	3188341	6.27285e-07
NC_032089.1	1158	7	3188341	2.1955e-06
NC_032089.1	1159	2	3188341	6.27285e-07
NC_032089.1	1161	4	3188341	1.25457e-06
NC_032089.1	1162	4	3188341	1.25457e-06
NC_032089.1	1163	3	3188341	9.40928e-07
NC_032089.1	1164	3	3188341	9.40928e-07
NC_032089.1	1166	2	3188341	6.27285e-07
NC_032089.1	1167	3	3188341	9.40928e-07
NC_032089.1	1168	3	3188341	9.40928e-07
NC_032089.1	1169	1	3188341	3.13643e-07
NC_032089.1	1170	3	3188341	9.40928e-07
NC_032089.1	1171	3	3188341	9.40928e-07
NC_032089.1	1174	1	3188341	3.13643e-07
NC_032089.1	1176	4	3188341	1.25457e-06
NC_032089.1	1177	1	3188341	3.13643e-07
NC_032089.1	1178	1	3188341	3.13643e-07
NC_032089.1	1179	2	3188341	6.27285e-07
NC_032089.1	1180	5	3188341	1.56821e-06
NC_032089.1	1181	4	3188341	1.25457e-06
NC_032089.1	1182	4	3188341	1.25457e-06
NC_032089.1	1188	1	3188341	3.13643e-07
NC_032089.1	1189	1	3188341	3.13643e-07
NC_032089.1	1191	1	3188341	3.13643e-07
NC_032089.1	1192	3	3188341	9.40928e-07
NC_032089.1	1193	2	3188341	6.27285e-07
NC_032089.1	1194	1	3188341	3.13643e-07
NC_032089.1	1195	2	3188341	6.27285e-07
NC_032089.1	1198	1	3188341	3.13643e-07
NC_032089.1	1199	1	3188341	3.13643e-07
NC_032089.1	1204	1	3188341	3.13643e-07
NC_032089.1	1213	2	3188341	6.27285e-07
NC_032089.1	1217	1	3188341	3.13643e-07
NC_032089.1	1218	3	3188341	9.40928e-07
NC_032089.1	1219	1	3188341	3.13643e-07
NC_032089.1	1220	3	3188341	9.40928e-07
NC_032089.1	1221	2	3188341	6.27285e-07
NC_032089.1	1222	6	3188341	1.88186e-06
NC_032089.1	1226	2	3188341	6.27285e-07
NC_032089.1	1231	1	3188341	3.13643e-07
NC_032089.1	1232	1	3188341	3.13643e-07
NC_032089.1	1233	1	3188341	3.13643e-07
NC_032089.1	1235	1	3188341	3.13643e-07
NC_032089.1	1236	1	3188341	3.13643e-07
NC_032089.1	1240	1	3188341	3.13643e-07
NC_032089.1	1241	3	3188341	9.40928e-07
NC_032089.1	1320	1	3188341	3.13643e-07
NC_032089.1	1322	2	3188341	6.27285e-07
NC_032089.1	1324	1	3188341	3.13643e-07
NC_032089.1	1325	1	3188341	3.13643e-07
NC_032089.1	1327	1	3188341	3.13643e-07
NC_032089.1	1328	2	3188341	6.27285e-07
NC_032089.1	1330	1	3188341	3.13643e-07
NC_032089.1	1332	3	3188341	9.40928e-07
NC_032089.1	1334	1	3188341	3.13643e-07
NC_032089.1	1335	1	3188341	3.13643e-07
NC_032089.1	1336	2	3188341	6.27285e-07
NC_032089.1	1337	4	3188341	1.25457e-06
NC_032089.1	1338	5	3188341	1.56821e-06
NC_032089.1	1339	5	3188341	1.56821e-06
NC_032089.1	1340	6	3188341	1.88186e-06
NC_032089.1	1341	8	3188341	2.50914e-06
NC_032089.1	1342	6	3188341	1.88186e-06
NC_032089.1	1343	9	3188341	2.82278e-06
NC_032089.1	1344	1	3188341	3.13643e-07
NC_032089.1	1345	2	3188341	6.27285e-07
NC_032089.1	1346	5	3188341	1.56821e-06
NC_032089.1	1347	5	3188341	1.56821e-06
NC_032089.1	1348	2	3188341	6.27285e-07
NC_032089.1	1349	5	3188341	1.56821e-06
NC_032089.1	1350	6	3188341	1.88186e-06
NC_032089.1	1351	16	3188341	5.01828e-06
NC_032089.1	1352	7	3188341	2.1955e-06
NC_032089.1	1353	4	3188341	1.25457e-06
NC_032089.1	1354	5	3188341	1.56821e-06
NC_032089.1	1355	7	3188341	2.1955e-06
NC_032089.1	1356	6	3188341	1.88186e-06
NC_032089.1	1357	3	3188341	9.40928e-07
NC_032089.1	1359	11	3188341	3.45007e-06
NC_032089.1	1360	12	3188341	3.76371e-06
NC_032089.1	1361	12	3188341	3.76371e-06
NC_032089.1	1362	6	3188341	1.88186e-06
NC_032089.1	1363	6	3188341	1.88186e-06
NC_032089.1	1364	6	3188341	1.88186e-06
NC_032089.1	1365	6	3188341	1.88186e-06
NC_032089.1	1366	6	3188341	1.88186e-06
NC_032089.1	1367	8	3188341	2.50914e-06
NC_032089.1	1368	7	3188341	2.1955e-06
NC_032089.1	1369	16	3188341	5.01828e-06
NC_032089.1	1370	8	3188341	2.50914e-06
NC_032089.1	1371	11	3188341	3.45007e-06
NC_032089.1	1372	15	3188341	4.70464e-06
NC_032089.1	1373	22	3188341	6.90014e-06
NC_032089.1	1374	19	3188341	5.95921e-06
NC_032089.1	1375	26	3188341	8.15471e-06
NC_032089.1	1376	12	3188341	3.76371e-06
NC_032089.1	1377	13	3188341	4.07736e-06
NC_032089.1	1378	9	3188341	2.82278e-06
NC_032089.1	1379	5	3188341	1.56821e-06
NC_032089.1	1380	11	3188341	3.45007e-06
NC_032089.1	1381	4	3188341	1.25457e-06
NC_032089.1	1382	15	3188341	4.70464e-06
NC_032089.1	1383	16	3188341	5.01828e-06
NC_032089.1	1384	24	3188341	7.52743e-06
NC_032089.1	1385	18	3188341	5.64557e-06
NC_032089.1	1386	18	3188341	5.64557e-06
NC_032089.1	1387	12	3188341	3.76371e-06
NC_032089.1	1388	18	3188341	5.64557e-06
NC_032089.1	1389	2	3188341	6.27285e-07
NC_032089.1	1390	6	3188341	1.88186e-06
NC_032089.1	1391	6	3188341	1.88186e-06
NC_032089.1	1392	9	3188341	2.82278e-06
NC_032089.1	1393	2	3188341	6.27285e-07
NC_032089.1	1394	6	3188341	1.88186e-06
NC_032089.1	1395	7	3188341	2.1955e-06
NC_032089.1	1396	8	3188341	2.50914e-06
NC_032089.1	1397	5	3188341	1.56821e-06
NC_032089.1	1398	6	3188341	1.88186e-06
NC_032089.1	1399	9	3188341	2.82278e-06
NC_032089.1	1400	1	3188341	3.13643e-07
NC_032089.1	1401	7	3188341	2.1955e-06
NC_032089.1	1402	3	3188341	9.40928e-07
NC_032089.1	1403	3	3188341	9.40928e-07
NC_032089.1	1404	7	3188341	2.1955e-06
NC_032089.1	1405	9	3188341	2.82278e-06
NC_032089.1	1406	4	3188341	1.25457e-06
NC_032089.1	1407	4	3188341	1.25457e-06
NC_032089.1	1408	7	3188341	2.1955e-06
NC_032089.1	1409	12	3188341	3.76371e-06
NC_032089.1	1410	13	3188341	4.07736e-06
NC_032089.1	1411	15	3188341	4.70464e-06
NC_032089.1	1412	8	3188341	2.50914e-06
NC_032089.1	1413	9	3188341	2.82278e-06
NC_032089.1	1414	6	3188341	1.88186e-06
NC_032089.1	1415	10	3188341	3.13643e-06
NC_032089.1	1416	8	3188341	2.50914e-06
NC_032089.1	1417	6	3188341	1.88186e-06
NC_032089.1	1418	5	3188341	1.56821e-06
NC_032089.1	1419	3	3188341	9.40928e-07
NC_032089.1	1420	3	3188341	9.40928e-07
NC_032089.1	1421	2	3188341	6.27285e-07
NC_032089.1	1422	1	3188341	3.13643e-07
NC_032089.1	1423	5	3188341	1.56821e-06
NC_032089.1	1424	10	3188341	3.13643e-06
NC_032089.1	1425	3	3188341	9.40928e-07
NC_032089.1	1426	9	3188341	2.82278e-06
NC_032089.1	1427	4	3188341	1.25457e-06
NC_032089.1	1428	3	3188341	9.40928e-07
NC_032089.1	1429	2	3188341	6.27285e-07
NC_032089.1	1430	4	3188341	1.25457e-06
NC_032089.1	1431	1	3188341	3.13643e-07
NC_032089.1	1432	7	3188341	2.1955e-06
NC_032089.1	1433	5	3188341	1.56821e-06
NC_032089.1	1434	1	3188341	3.13643e-07
NC_032089.1	1435	1	3188341	3.13643e-07
NC_032089.1	1436	6	3188341	1.88186e-06
NC_032089.1	1437	6	3188341	1.88186e-06
NC_032089.1	1439	3	3188341	9.40928e-07
NC_032089.1	1440	4	3188341	1.25457e-06
NC_032089.1	1441	8	3188341	2.50914e-06
NC_032089.1	1442	6	3188341	1.88186e-06
NC_032089.1	1443	1	3188341	3.13643e-07
NC_032089.1	1444	1	3188341	3.13643e-07
NC_032089.1	1445	2	3188341	6.27285e-07
NC_032089.1	1446	8	3188341	2.50914e-06
NC_032089.1	1447	2	3188341	6.27285e-07
NC_032089.1	1448	4	3188341	1.25457e-06
NC_032089.1	1449	5	3188341	1.56821e-06
NC_032089.1	1450	1	3188341	3.13643e-07
NC_032089.1	1451	1	3188341	3.13643e-07
NC_032089.1	1452	2	3188341	6.27285e-07
NC_032089.1	1453	4	3188341	1.25457e-06
NC_032089.1	1454	2	3188341	6.27285e-07
NC_032089.1	1455	2	3188341	6.27285e-07
NC_032089.1	1456	1	3188341	3.13643e-07
NC_032089.1	1457	3	3188341	9.40928e-07
NC_032089.1	1458	1	3188341	3.13643e-07
NC_032089.1	1459	4	3188341	1.25457e-06
NC_032089.1	1460	1	3188341	3.13643e-07
NC_032089.1	1461	2	3188341	6.27285e-07
NC_032089.1	1462	1	3188341	3.13643e-07
NC_032089.1	1463	2	3188341	6.27285e-07
NC_032089.1	1465	3	3188341	9.40928e-07
NC_032089.1	1466	6	3188341	1.88186e-06
NC_032089.1	1467	1	3188341	3.13643e-07
NC_032089.1	1468	3	3188341	9.40928e-07
NC_032089.1	1469	5	3188341	1.56821e-06
NC_032089.1	1470	3	3188341	9.40928e-07
NC_032089.1	1471	5	3188341	1.56821e-06
NC_032089.1	1472	3	3188341	9.40928e-07
NC_032089.1	1473	3	3188341	9.40928e-07
NC_032089.1	1474	4	3188341	1.25457e-06
NC_032089.1	1476	1	3188341	3.13643e-07
NC_032089.1	1479	2	3188341	6.27285e-07
NC_032089.1	1480	1	3188341	3.13643e-07
NC_032089.1	1481	2	3188341	6.27285e-07
NC_032089.1	1482	2	3188341	6.27285e-07
NC_032089.1	1483	4	3188341	1.25457e-06
NC_032089.1	1484	1	3188341	3.13643e-07
NC_032089.1	1485	2	3188341	6.27285e-07
NC_032089.1	1486	2	3188341	6.27285e-07
NC_032089.1	1487	4	3188341	1.25457e-06
NC_032089.1	1488	4	3188341	1.25457e-06
NC_032089.1	1489	1	3188341	3.13643e-07
NC_032089.1	1490	2	3188341	6.27285e-07
NC_032089.1	1491	3	3188341	9.40928e-07
NC_032089.1	1492	4	3188341	1.25457e-06
NC_032089.1	1493	4	3188341	1.25457e-06
NC_032089.1	1494	8	3188341	2.50914e-06
NC_032089.1	1495	8	3188341	2.50914e-06
NC_032089.1	1496	3	3188341	9.40928e-07
NC_032089.1	1497	6	3188341	1.88186e-06
NC_032089.1	1498	11	3188341	3.45007e-06
NC_032089.1	1499	7	3188341	2.1955e-06
NC_032089.1	1500	9	3188341	2.82278e-06
NC_032089.1	1501	11	3188341	3.45007e-06
NC_032089.1	1502	9	3188341	2.82278e-06
NC_032089.1	1503	10	3188341	3.13643e-06
NC_032089.1	1504	9	3188341	2.82278e-06
NC_032089.1	1505	16	3188341	5.01828e-06
NC_032089.1	1506	11	3188341	3.45007e-06
NC_032089.1	1507	10	3188341	3.13643e-06
NC_032089.1	1508	9	3188341	2.82278e-06
NC_032089.1	1509	4	3188341	1.25457e-06
NC_032089.1	1510	1	3188341	3.13643e-07
NC_032089.1	1511	6	3188341	1.88186e-06
NC_032089.1	1512	4	3188341	1.25457e-06
NC_032089.1	1513	5	3188341	1.56821e-06
